# time x y z qx qy qz qw
1785982576.400000095 -0.261998743 0.080855542 0.950626648 -0.010553413 0.040282931 0.039284157 0.998359988
1785982576.410000086 -0.262032334 0.080893733 0.952088106 -0.010531528 0.040180468 0.039143453 0.998369875
1785982576.420000076 -0.262015619 0.080827457 0.953561238 -0.010568270 0.040041364 0.039044004 0.998378969
1785982576.430000067 -0.261958766 0.080686920 0.955036502 -0.010627030 0.039998581 0.038839472 0.998388038
1785982576.440000057 -0.261884290 0.080420984 0.956726655 -0.010754535 0.040121835 0.038785318 0.998383833
1785982576.450000048 -0.261784706 0.079997849 0.959007375 -0.010887323 0.040390763 0.038685965 0.998375405
1785982576.460000038 -0.261623103 0.079506846 0.962218018 -0.010965194 0.040624863 0.038564726 0.998369745
1785982576.470000029 -0.261360104 0.079040190 0.966445229 -0.011032088 0.040850887 0.038368699 0.998367338
1785982576.480000019 -0.261010581 0.078622800 0.971153679 -0.011209107 0.041049922 0.038181388 0.998364383
1785982576.490000010 -0.260589312 0.078235577 0.975891066 -0.011408353 0.041305165 0.038018784 0.998357804
1785982576.500000000 -0.260076752 0.077869714 0.980641900 -0.011792663 0.041452392 0.037858897 0.998353312
1785982576.509999990 -0.259467322 0.077525890 0.985396036 -0.012175945 0.041680547 0.037640271 0.998347479
1785982576.519999981 -0.258780331 0.077172312 0.990153995 -0.012638425 0.041771355 0.037442386 0.998345377
1785982576.529999971 -0.258041328 0.076782336 0.994920919 -0.013126018 0.041789580 0.037098421 0.998351164
1785982576.539999962 -0.257245215 0.076404470 0.999692265 -0.013752919 0.041820303 0.036767304 0.998353687
1785982576.549999952 -0.256360406 0.076091609 1.004456189 -0.014401252 0.041841809 0.036300624 0.998360722
1785982576.559999943 -0.255373047 0.075854074 1.009202928 -0.015065966 0.041817030 0.035912480 0.998365988
1785982576.569999933 -0.254289405 0.075676655 1.013921642 -0.015670190 0.041853556 0.035688652 0.998363183
1785982576.579999924 -0.253116191 0.075520949 1.018603016 -0.016282623 0.041801046 0.035381740 0.998366506
1785982576.589999914 -0.251882170 0.075387454 1.023241904 -0.016914775 0.041763067 0.034869406 0.998375611
1785982576.599999905 -0.250590137 0.075277495 1.027816063 -0.017478424 0.041729351 0.034506626 0.998379917
1785982576.609999895 -0.249229815 0.075159676 1.032231692 -0.017972011 0.041643676 0.034185769 0.998385769
1785982576.619999886 -0.247788154 0.075011693 1.036490459 -0.018453409 0.041510212 0.033906713 0.998392062
1785982576.630000114 -0.246237748 0.074819275 1.040680081 -0.018889760 0.041419789 0.033646810 0.998396449
1785982576.640000105 -0.244627986 0.074589236 1.044476477 -0.019284889 0.041263949 0.033298046 0.998407041
1785982576.650000095 -0.243043893 0.074337074 1.047491686 -0.019652460 0.041157334 0.032921802 0.998416751
1785982576.660000086 -0.241559063 0.074056877 1.049623490 -0.019900705 0.041112433 0.032574251 0.998425084
1785982576.670000076 -0.240215765 0.073746616 1.051122937 -0.020066474 0.041094907 0.032360186 0.998429448
1785982576.680000067 -0.239016853 0.073430037 1.051971218 -0.020188806 0.041029236 0.032169990 0.998435830
1785982576.690000057 -0.237916973 0.073141625 1.051825399 -0.020306516 0.040892598 0.031871026 0.998448636
1785982576.700000048 -0.236866481 0.072878701 1.050927997 -0.020382823 0.040743794 0.031627529 0.998460907
1785982576.710000038 -0.235856650 0.072615228 1.049710810 -0.020466664 0.040591246 0.031420368 0.998471946
1785982576.720000029 -0.234876951 0.072371460 1.048399248 -0.020480709 0.040530693 0.031143731 0.998482785
1785982576.730000019 -0.233938829 0.072174230 1.047053245 -0.020481921 0.040399347 0.030921647 0.998494985
1785982576.740000010 -0.233065748 0.072020616 1.045667940 -0.020454810 0.040251899 0.030736556 0.998507211
1785982576.750000000 -0.232281670 0.071892171 1.044202306 -0.020384843 0.040003349 0.030498346 0.998525934
1785982576.759999990 -0.231602361 0.071764047 1.042657533 -0.020250940 0.039708569 0.030284869 0.998546922
1785982576.769999981 -0.231010226 0.071623820 1.041061983 -0.020069212 0.039409544 0.030012809 0.998570651
1785982576.779999971 -0.230418953 0.071500906 1.039415556 -0.019844289 0.039123506 0.029667768 0.998596705
1785982576.789999962 -0.229690075 0.071442565 1.037722010 -0.019547044 0.038765979 0.029353368 0.998625802
1785982576.799999952 -0.228810898 0.071465981 1.035988977 -0.019280762 0.038415515 0.029002773 0.998654765
1785982576.809999943 -0.227904739 0.071549201 1.034240093 -0.019061029 0.038066096 0.028691863 0.998681344
1785982576.819999933 -0.227038521 0.071671232 1.032494973 -0.018826534 0.037814440 0.028467778 0.998701765
1785982576.829999924 -0.226206198 0.071836806 1.030764415 -0.018595393 0.037586389 0.028263691 0.998720501
1785982576.839999914 -0.225391005 0.072058142 1.029033476 -0.018335121 0.037336274 0.028030663 0.998741262
1785982576.849999905 -0.224580367 0.072332586 1.027278749 -0.018127317 0.037082831 0.027876768 0.998758805
1785982576.859999895 -0.223750085 0.072653130 1.025492597 -0.017880806 0.036975358 0.027766336 0.998770309
1785982576.869999886 -0.222869002 0.073018115 1.023674650 -0.017659370 0.036901739 0.027696486 0.998778911
1785982576.880000114 -0.221930066 0.073425482 1.021823951 -0.017487549 0.036894308 0.027640716 0.998783754
1785982576.890000105 -0.220927731 0.073872642 1.019943564 -0.017299118 0.036913255 0.027593460 0.998787642
1785982576.900000095 -0.219845517 0.074328498 1.018034661 -0.017160150 0.036997989 0.027604782 0.998786591
1785982576.910000086 -0.218660748 0.074767051 1.016091995 -0.017015174 0.037123519 0.027597946 0.998784602
1785982576.920000076 -0.217371028 0.075184205 1.014116897 -0.016889855 0.037244511 0.027644728 0.998780931
1785982576.930000067 -0.215998759 0.075593566 1.012133337 -0.016797169 0.037378573 0.027685198 0.998776365
1785982576.940000057 -0.214600060 0.076004164 1.010154684 -0.016684188 0.037487899 0.027723428 0.998773101
1785982576.950000048 -0.213278317 0.076405862 1.008577438 -0.016531757 0.037610748 0.027756393 0.998770101
1785982576.960000038 -0.212075043 0.076803257 1.007479812 -0.016380390 0.037667771 0.027818456 0.998768720
1785982576.970000029 -0.210939444 0.077202639 1.006479884 -0.016178108 0.037780183 0.027836760 0.998767261
1785982576.980000019 -0.209814956 0.077582297 1.005522638 -0.015984164 0.037894995 0.027835987 0.998766056
1785982576.990000010 -0.208671937 0.077934386 1.004596822 -0.015739721 0.038013353 0.027812129 0.998766105
1785982577.000000000 -0.207516869 0.078271720 1.003689337 -0.015562430 0.038117995 0.027808644 0.998764992
1785982577.009999990 -0.206381685 0.078580292 1.002800164 -0.015444827 0.038209708 0.027773627 0.998764287
1785982577.019999981 -0.205315041 0.078831947 1.001928473 -0.015399885 0.038313228 0.027737870 0.998762009
1785982577.029999971 -0.204357966 0.079004693 1.001082371 -0.015352975 0.038416541 0.027750280 0.998758418
1785982577.039999962 -0.203510402 0.079088223 1.000269903 -0.015341033 0.038617297 0.027804515 0.998749351
1785982577.049999952 -0.202737295 0.079092969 0.999490340 -0.015350732 0.038850253 0.027821680 0.998739689
1785982577.059999943 -0.201974855 0.079055749 0.998721394 -0.015447269 0.039122582 0.027776296 0.998728833
1785982577.069999933 -0.201177090 0.078993362 0.997933816 -0.015576217 0.039394425 0.027679542 0.998718831
1785982577.079999924 -0.200361834 0.078910200 0.997124697 -0.015734372 0.039647323 0.027549551 0.998709939
1785982577.089999914 -0.199586635 0.078812265 0.996317367 -0.015880324 0.039845504 0.027494535 0.998701257
1785982577.099999905 -0.198827254 0.078719661 0.995954141 -0.016056197 0.040015558 0.027386928 0.998694603
1785982577.109999895 -0.198002559 0.078663124 0.996275753 -0.016239362 0.040115507 0.027245186 0.998691508
1785982577.119999886 -0.197089467 0.078676661 0.997208820 -0.016429579 0.040119100 0.027069635 0.998693027
1785982577.130000114 -0.196120063 0.078789412 0.998565713 -0.016639798 0.040039455 0.026887766 0.998697656
1785982577.140000105 -0.195169687 0.078972777 0.999991538 -0.016810469 0.039947240 0.026641821 0.998705081
1785982577.150000095 -0.194288507 0.079188014 1.001439856 -0.017002015 0.039906406 0.026456099 0.998708408
1785982577.160000086 -0.193443085 0.079433292 1.002921552 -0.017235149 0.039935115 0.026338569 0.998706371
1785982577.170000076 -0.192554533 0.079726358 1.004460893 -0.017501206 0.039970992 0.026236702 0.998702990
1785982577.180000067 -0.191541842 0.080092998 1.006065941 -0.017811477 0.040000398 0.026090435 0.998700160
1785982577.190000057 -0.190329573 0.080561957 1.007653272 -0.018187640 0.040073740 0.026034842 0.998691890
1785982577.200000048 -0.188931946 0.081135567 1.009199276 -0.018560885 0.040054487 0.025964249 0.998687634
1785982577.210000038 -0.187448325 0.081780294 1.010836049 -0.018934346 0.039996775 0.025874123 0.998685275
1785982577.220000029 -0.185986564 0.082456786 1.012587969 -0.019307068 0.039863042 0.025764456 0.998686321
1785982577.230000019 -0.184636709 0.083137065 1.014393232 -0.019654840 0.039691828 0.025684090 0.998688427
1785982577.240000010 -0.183395705 0.083825034 1.016254722 -0.019946747 0.039519228 0.025562964 0.998692592
1785982577.250000000 -0.182204177 0.084555466 1.018200695 -0.020203487 0.039363185 0.025431089 0.998696960
1785982577.259999990 -0.181036657 0.085365958 1.020202464 -0.020413238 0.039230830 0.025305098 0.998701103
1785982577.269999981 -0.179868442 0.086292515 1.022209066 -0.020581689 0.039077764 0.025130927 0.998708045
1785982577.279999971 -0.178688804 0.087348664 1.024225627 -0.020711504 0.038895602 0.024925927 0.998717610
1785982577.289999962 -0.177489252 0.088516257 1.026290523 -0.020814284 0.038676149 0.024729554 0.998728877
1785982577.299999952 -0.176251320 0.089751734 1.028404568 -0.020871083 0.038447772 0.024522477 0.998741616
1785982577.309999943 -0.174979831 0.091009278 1.030510237 -0.020911064 0.038146674 0.024292385 0.998757948
1785982577.319999933 -0.173688171 0.092269471 1.032595273 -0.020916875 0.037800714 0.024122900 0.998775088
1785982577.329999924 -0.172429537 0.093529111 1.034670800 -0.020870009 0.037512085 0.023861637 0.998793226
1785982577.339999914 -0.171245966 0.094801333 1.036759110 -0.020832645 0.037283602 0.023656230 0.998807447
1785982577.349999905 -0.170098704 0.096085940 1.038862901 -0.020854271 0.037121741 0.023456455 0.998817736
1785982577.359999895 -0.168936048 0.097341885 1.040995147 -0.020915468 0.036931074 0.023221606 0.998829012
1785982577.369999886 -0.167751677 0.098558137 1.043167866 -0.020996200 0.036696775 0.023039779 0.998840165
1785982577.380000114 -0.166539519 0.099755316 1.045372887 -0.021061714 0.036507713 0.022808365 0.998851025
1785982577.390000105 -0.165258619 0.100913323 1.047614640 -0.021055504 0.036311785 0.022631625 0.998862318
1785982577.400000095 -0.163975131 0.102009258 1.049890260 -0.020954268 0.036118653 0.022532629 0.998873687
1785982577.410000086 -0.162827954 0.103012456 1.052312159 -0.020792288 0.035905118 0.022371139 0.998888400
1785982577.420000076 -0.161829982 0.103860425 1.054871347 -0.020723194 0.035681800 0.022278940 0.998899899
1785982577.430000067 -0.160923708 0.104580428 1.057455291 -0.020647171 0.035478502 0.022157905 0.998911406
1785982577.440000057 -0.160078374 0.105237172 1.060063430 -0.020526856 0.035292810 0.022070313 0.998922403
1785982577.450000048 -0.159275017 0.105871509 1.062688270 -0.020406803 0.035162407 0.021971423 0.998931641
1785982577.460000038 -0.158497051 0.106539815 1.065331236 -0.020228397 0.035054747 0.021894509 0.998940743
1785982577.470000029 -0.157740858 0.107261268 1.068012002 -0.020021173 0.034988915 0.021876023 0.998947630
1785982577.480000019 -0.157049086 0.108008766 1.070736568 -0.019750759 0.034964115 0.021792899 0.998955699
1785982577.490000010 -0.156452226 0.108767267 1.073510703 -0.019475025 0.034938670 0.021742782 0.998963094
1785982577.500000000 -0.155922328 0.109560159 1.076394323 -0.019182302 0.034887073 0.021694751 0.998971606
1785982577.509999990 -0.155436964 0.110404757 1.079409147 -0.018832281 0.034805326 0.021588267 0.998983424
1785982577.519999981 -0.154968367 0.111282063 1.082574728 -0.018479809 0.034696267 0.021478817 0.998996159
1785982577.529999971 -0.154489225 0.112173253 1.086062172 -0.018103324 0.034583520 0.021321067 0.999010341
1785982577.539999962 -0.153995733 0.113082026 1.090011427 -0.017741095 0.034542535 0.021218901 0.999020433
1785982577.549999952 -0.153495885 0.114002552 1.094235211 -0.017394751 0.034577677 0.021128158 0.999027231
1785982577.559999943 -0.153003583 0.114919179 1.098520360 -0.017024477 0.034776872 0.020876828 0.999031979
1785982577.569999933 -0.152542103 0.115836765 1.102851498 -0.016632453 0.035027063 0.020708018 0.999033355
1785982577.579999924 -0.152142163 0.116779792 1.107234222 -0.016287886 0.035261205 0.020526805 0.999034535
1785982577.589999914 -0.151817125 0.117768711 1.111713415 -0.015908800 0.035497795 0.020445195 0.999033939
1785982577.599999905 -0.151561479 0.118811109 1.116282785 -0.015491202 0.035750542 0.020303989 0.999034368
1785982577.609999895 -0.151371775 0.119901522 1.120880175 -0.015080840 0.036038215 0.020062302 0.999035194
1785982577.619999886 -0.151246709 0.121030670 1.125488457 -0.014658960 0.036301594 0.019917477 0.999034836
1785982577.630000114 -0.151174835 0.122175033 1.130106002 -0.014152044 0.036595942 0.019760552 0.999034523
1785982577.640000105 -0.151141858 0.123303378 1.134728011 -0.013654318 0.036878373 0.019575630 0.999034704
1785982577.650000095 -0.151128571 0.124376409 1.139353612 -0.013151722 0.037170792 0.019347729 0.999035049
1785982577.660000086 -0.151109037 0.125371260 1.144001105 -0.012783189 0.037303832 0.019025204 0.999041068
1785982577.670000076 -0.151066277 0.126255706 1.148675615 -0.012331737 0.037474626 0.018913853 0.999042465
1785982577.680000067 -0.150974018 0.126984917 1.153359104 -0.011907501 0.037509974 0.018563996 0.999052847
1785982577.690000057 -0.150821564 0.127559430 1.158054622 -0.011484559 0.037467219 0.018479432 0.999060971
1785982577.700000048 -0.150610384 0.128022451 1.162760948 -0.011070461 0.037472720 0.018257433 0.999069520
1785982577.710000038 -0.150338783 0.128441124 1.167440045 -0.010644324 0.037277821 0.018085360 0.999084572
1785982577.720000029 -0.150010103 0.128837285 1.172080722 -0.010309377 0.037013108 0.017589186 0.999106785
1785982577.730000019 -0.149624833 0.129252595 1.176708572 -0.010015560 0.036789557 0.017350939 0.999122196
1785982577.740000010 -0.149194280 0.129740071 1.181320255 -0.009748596 0.036543627 0.017222409 0.999136085
1785982577.750000000 -0.148718253 0.130270734 1.185903412 -0.009476487 0.036284490 0.017071971 0.999150729
1785982577.759999990 -0.148186673 0.130809986 1.190463775 -0.009263729 0.036089615 0.016916502 0.999162427
1785982577.769999981 -0.147607881 0.131341766 1.195009106 -0.009105736 0.035991726 0.016773962 0.999169813
1785982577.779999971 -0.146989515 0.131850553 1.199554715 -0.008913709 0.035947495 0.016674151 0.999174808
1785982577.789999962 -0.146326734 0.132347351 1.204097851 -0.008808200 0.035827726 0.016595112 0.999181361
1785982577.799999952 -0.145617773 0.132833875 1.208497165 -0.008657784 0.035751355 0.016620893 0.999184983
1785982577.809999943 -0.144864678 0.133291464 1.212726371 -0.008541891 0.035712263 0.016586484 0.999187950
1785982577.819999933 -0.144073139 0.133735725 1.216898518 -0.008422453 0.035727268 0.016546557 0.999189089
1785982577.829999924 -0.143261094 0.134186906 1.221028253 -0.008291127 0.035786882 0.016413778 0.999190244
1785982577.839999914 -0.142436602 0.134636973 1.225123402 -0.008267260 0.035888418 0.016360404 0.999187676
1785982577.849999905 -0.141571082 0.135087445 1.229195722 -0.008201263 0.036043266 0.016345606 0.999182888
1785982577.859999895 -0.140640000 0.135542865 1.233230617 -0.008107807 0.036254129 0.016387217 0.999175340
1785982577.869999886 -0.139648555 0.135973116 1.237228147 -0.008076934 0.036449963 0.016376967 0.999168634
1785982577.880000114 -0.138672812 0.136345887 1.240809527 -0.007996153 0.036606653 0.016458577 0.999162214
1785982577.890000105 -0.137783126 0.136662247 1.243676421 -0.007947223 0.036738725 0.016483956 0.999157338
1785982577.900000095 -0.136959879 0.136928137 1.246011233 -0.007899425 0.036847248 0.016513311 0.999153236
1785982577.910000086 -0.136178071 0.137129353 1.247861696 -0.007903375 0.036999847 0.016486502 0.999148009
1785982577.920000076 -0.135432771 0.137257502 1.249329175 -0.007935266 0.037112149 0.016473736 0.999143801
1785982577.930000067 -0.134721294 0.137335359 1.250548674 -0.007973745 0.037218657 0.016412068 0.999140548
1785982577.940000057 -0.134053564 0.137400664 1.251649811 -0.008069292 0.037336315 0.016410184 0.999135422
1785982577.950000048 -0.133449663 0.137478935 1.252754099 -0.008154542 0.037452077 0.016417769 0.999130273
1785982577.960000038 -0.132922978 0.137571390 1.253850677 -0.008221550 0.037604179 0.016457702 0.999123354
1785982577.970000029 -0.132479841 0.137662535 1.254796588 -0.008356344 0.037750489 0.016517824 0.999115726
1785982577.980000019 -0.132144843 0.137764613 1.255219579 -0.008483592 0.037878328 0.016609042 0.999108303
1785982577.990000010 -0.131933006 0.137903869 1.254977594 -0.008650133 0.038011308 0.016569953 0.999102473
1785982578.000000000 -0.131831402 0.138109657 1.254425414 -0.008854238 0.038162162 0.016532281 0.999095559
1785982578.009999990 -0.131827608 0.138405213 1.253844744 -0.009077128 0.038296915 0.016505639 0.999088843
1785982578.019999981 -0.131915338 0.138802360 1.253261431 -0.009302783 0.038420675 0.016518695 0.999081800
1785982578.029999971 -0.132076913 0.139307158 1.252674289 -0.009574436 0.038583775 0.016531874 0.999072730
1785982578.039999962 -0.132263955 0.139900037 1.252070714 -0.009889622 0.038798968 0.016476803 0.999062236
1785982578.049999952 -0.132422383 0.140545037 1.251441240 -0.010194641 0.038976112 0.016399082 0.999053553
1785982578.059999943 -0.132516129 0.141223585 1.250790980 -0.010458391 0.039050706 0.016317185 0.999049255
1785982578.069999933 -0.132542482 0.141943071 1.250132822 -0.010712450 0.039080698 0.016284066 0.999045931
1785982578.079999924 -0.132527008 0.142701863 1.249470718 -0.010951953 0.039112986 0.016265518 0.999042372
1785982578.089999914 -0.132500728 0.143482993 1.248805403 -0.011207176 0.039123182 0.016259870 0.999039235
1785982578.099999905 -0.132450039 0.144252065 1.248141724 -0.011520343 0.039060069 0.016241824 0.999038436
1785982578.109999895 -0.132345217 0.144981885 1.247481292 -0.011810531 0.038991772 0.016198882 0.999038412
1785982578.119999886 -0.132206740 0.145650767 1.246458895 -0.012098042 0.038871336 0.016088618 0.999041447
1785982578.130000114 -0.132071942 0.146243751 1.244791625 -0.012386905 0.038765106 0.016003268 0.999043406
1785982578.140000105 -0.131982470 0.146786057 1.242694225 -0.012649150 0.038673974 0.015969203 0.999044197
1785982578.150000095 -0.131966376 0.147309943 1.240428506 -0.012882138 0.038597247 0.015939135 0.999044667
1785982578.160000086 -0.132022515 0.147836819 1.238116106 -0.013086896 0.038565267 0.015955216 0.999042984
1785982578.170000076 -0.132134523 0.148369713 1.235730214 -0.013235275 0.038586120 0.015931096 0.999040609
1785982578.180000067 -0.132274220 0.148877261 1.233286139 -0.013344550 0.038617189 0.015836942 0.999039452
1785982578.190000057 -0.132420362 0.149361534 1.230803951 -0.013391327 0.038677539 0.015739175 0.999038037
1785982578.200000048 -0.132551569 0.149824573 1.228273890 -0.013460016 0.038778195 0.015668774 0.999034318
1785982578.210000038 -0.132633842 0.150243521 1.225692709 -0.013480569 0.038974971 0.015600793 0.999027448
1785982578.220000029 -0.132640346 0.150634971 1.223061319 -0.013393247 0.039272803 0.015466432 0.999019048
1785982578.230000019 -0.132555584 0.151024410 1.220393589 -0.013241620 0.039564493 0.015405147 0.999010506
1785982578.240000010 -0.132368606 0.151416897 1.217693165 -0.012978663 0.039912502 0.015355220 0.999000883
1785982578.250000000 -0.132083091 0.151805446 1.214959679 -0.012712357 0.040200341 0.015356827 0.998992741
1785982578.259999990 -0.131723853 0.152201568 1.212203542 -0.012468146 0.040390409 0.015278563 0.998989352
1785982578.269999981 -0.131310549 0.152579411 1.209438318 -0.012239269 0.040541089 0.015195718 0.998987343
1785982578.279999971 -0.130856398 0.152867721 1.206656991 -0.012041795 0.040608562 0.015017453 0.998989698
1785982578.289999962 -0.130375626 0.153079916 1.203851163 -0.011952288 0.040615256 0.014964589 0.998991294
1785982578.299999952 -0.129882282 0.153275220 1.201014398 -0.011903245 0.040551533 0.014977983 0.998994267
1785982578.309999943 -0.129395959 0.153465493 1.198142957 -0.011891750 0.040516400 0.015041340 0.998994878
1785982578.319999933 -0.128941639 0.153618846 1.195253471 -0.011880642 0.040481518 0.015087194 0.998995733
1785982578.329999924 -0.128513213 0.153690829 1.192362292 -0.011873976 0.040446105 0.015133869 0.998996540
1785982578.339999914 -0.128073626 0.153684360 1.189479904 -0.011930185 0.040340152 0.015244710 0.998998469
1785982578.349999905 -0.127567428 0.153637980 1.186639829 -0.012034463 0.040159122 0.015298217 0.999003694
1785982578.359999895 -0.126924813 0.153601556 1.183903338 -0.012209966 0.039970614 0.015408451 0.999007431
1785982578.369999886 -0.126132496 0.153599879 1.181313448 -0.012437959 0.039804959 0.015553467 0.999008985
1785982578.380000114 -0.125192207 0.153606630 1.179358027 -0.012708838 0.039665666 0.015648492 0.999009632
1785982578.390000105 -0.124129339 0.153598137 1.178212968 -0.012945523 0.039553591 0.015799816 0.999008655
1785982578.400000095 -0.122998707 0.153586658 1.177860240 -0.013101590 0.039449349 0.015940324 0.999008510
1785982578.410000086 -0.121805474 0.153589481 1.178670867 -0.013280842 0.039370285 0.016096838 0.999006753
1785982578.420000076 -0.120541668 0.153594617 1.180497710 -0.013485718 0.039308394 0.016251501 0.999003941
1785982578.430000067 -0.119226277 0.153600011 1.182843730 -0.013680550 0.039273430 0.016360448 0.999000889
1785982578.440000057 -0.117894586 0.153629033 1.185323254 -0.013897230 0.039314240 0.016575976 0.998992740
1785982578.450000048 -0.116576532 0.153690914 1.187837677 -0.014094728 0.039389439 0.016731607 0.998984416
1785982578.460000038 -0.115283259 0.153784848 1.190383130 -0.014286193 0.039530692 0.016792595 0.998975094
1785982578.470000029 -0.114013436 0.153896883 1.192929328 -0.014450944 0.039771736 0.016895986 0.998961413
1785982578.480000019 -0.112771599 0.154001484 1.195463162 -0.014642095 0.040133412 0.017074864 0.998941123
1785982578.490000010 -0.111587865 0.154106909 1.197977910 -0.014851318 0.040517681 0.017222443 0.998919988
1785982578.500000000 -0.110478668 0.154267404 1.200469257 -0.015071867 0.040906441 0.017425540 0.998897318
1785982578.509999990 -0.109423492 0.154501095 1.202937882 -0.015341556 0.041259336 0.017627247 0.998875159
1785982578.519999981 -0.108389498 0.154762132 1.205391397 -0.015629416 0.041645767 0.017796848 0.998851652
1785982578.529999971 -0.107387601 0.155023876 1.207822489 -0.015975646 0.042042279 0.017884947 0.998827990
1785982578.539999962 -0.106484960 0.155307505 1.210225102 -0.016344987 0.042437720 0.017919952 0.998804664
1785982578.549999952 -0.105683060 0.155615126 1.212607978 -0.016794827 0.042822849 0.017925809 0.998780658
1785982578.559999943 -0.104905589 0.155909927 1.214950658 -0.017312341 0.043188280 0.017831918 0.998757767
1785982578.569999933 -0.104081517 0.156170490 1.217267612 -0.017891596 0.043509581 0.017782767 0.998734489
1785982578.579999924 -0.103183552 0.156391905 1.219562632 -0.018469125 0.043739128 0.017835097 0.998713017
1785982578.589999914 -0.102213258 0.156591770 1.221826067 -0.019078006 0.043868564 0.017874271 0.998695193
1785982578.599999905 -0.101166484 0.156853311 1.224048119 -0.019654518 0.043838174 0.017840388 0.998685954
1785982578.609999895 -0.100098755 0.157225352 1.226203481 -0.020242173 0.043802513 0.017841874 0.998675754
1785982578.619999886 -0.099117788 0.157669493 1.228313675 -0.020809169 0.043819828 0.017883502 0.998662596
1785982578.630000114 -0.098272307 0.158140215 1.230403118 -0.021347943 0.043829247 0.017961971 0.998649403
1785982578.640000105 -0.097511318 0.158604536 1.232478557 -0.021855599 0.043798361 0.017992627 0.998639225
1785982578.650000095 -0.096816662 0.159056232 1.234523339 -0.022287090 0.043778150 0.018019036 0.998630098
1785982578.660000086 -0.096248242 0.159490442 1.236408996 -0.022641726 0.043789198 0.018010706 0.998621787
1785982578.670000076 -0.095811723 0.159902712 1.238129831 -0.022889499 0.043775337 0.017983341 0.998617239
1785982578.680000067 -0.095446641 0.160309528 1.239821473 -0.023044326 0.043767734 0.017975379 0.998614155
1785982578.690000057 -0.095086792 0.160714725 1.241516600 -0.023164033 0.043762769 0.017986978 0.998611394
1785982578.700000048 -0.094698905 0.161111925 1.243227395 -0.023273466 0.043725975 0.018069858 0.998608965
1785982578.710000038 -0.094272107 0.161507730 1.244948211 -0.023358903 0.043656387 0.018086551 0.998609713
1785982578.720000029 -0.093801063 0.161918451 1.246671972 -0.023430649 0.043533950 0.018181828 0.998611647
1785982578.730000019 -0.093311654 0.162343353 1.248347797 -0.023463192 0.043451515 0.018213682 0.998613892
1785982578.740000010 -0.092882477 0.162751228 1.249131777 -0.023463007 0.043416431 0.018195562 0.998615753
1785982578.750000000 -0.092557608 0.163110775 1.248106195 -0.023449359 0.043415354 0.018146790 0.998617008
1785982578.759999990 -0.092265154 0.163412774 1.245669271 -0.023415123 0.043464868 0.018107533 0.998616370
1785982578.769999981 -0.091938646 0.163644910 1.242554142 -0.023378171 0.043524932 0.018119507 0.998614402
1785982578.779999971 -0.091563960 0.163782353 1.239204181 -0.023337456 0.043625741 0.018126435 0.998610830
1785982578.789999962 -0.091125239 0.163826920 1.235852840 -0.023309496 0.043710049 0.018106944 0.998608150
1785982578.799999952 -0.090606502 0.163818626 1.232492740 -0.023311986 0.043787376 0.018090164 0.998605009
1785982578.809999943 -0.090004415 0.163785954 1.229104390 -0.023371772 0.043930723 0.018070245 0.998597676
1785982578.819999933 -0.089321550 0.163750067 1.225690176 -0.023468822 0.044060075 0.018023574 0.998590544
1785982578.829999924 -0.088556476 0.163739230 1.222260123 -0.023598407 0.044176000 0.017966081 0.998583405
1785982578.839999914 -0.087716436 0.163762822 1.218816097 -0.023734232 0.044271052 0.017942209 0.998576405
1785982578.849999905 -0.086797700 0.163801254 1.215360909 -0.023922774 0.044331227 0.018004945 0.998568107
1785982578.859999895 -0.085801511 0.163847065 1.211897650 -0.024162116 0.044382520 0.018012637 0.998559928
1785982578.869999886 -0.084723867 0.163932214 1.208424319 -0.024318972 0.044442648 0.017966054 0.998554285
1785982578.880000114 -0.083531542 0.164073000 1.204932507 -0.024454371 0.044468859 0.017980827 0.998549545
1785982578.890000105 -0.082218647 0.164269708 1.201428030 -0.024558917 0.044487723 0.017960315 0.998546508
1785982578.900000095 -0.080848081 0.164508423 1.197925290 -0.024603298 0.044471773 0.017984228 0.998545696
1785982578.910000086 -0.079451677 0.164761619 1.194427786 -0.024639567 0.044419746 0.018014494 0.998546572
1785982578.920000076 -0.077999146 0.165029292 1.190925272 -0.024627598 0.044338885 0.018006210 0.998550610
1785982578.930000067 -0.076459116 0.165324894 1.187406593 -0.024606332 0.044266949 0.017996619 0.998554499
1785982578.940000057 -0.074797738 0.165650958 1.183862570 -0.024537836 0.044211278 0.017920446 0.998560021
1785982578.950000048 -0.073014865 0.165999616 1.180269024 -0.024514469 0.044193270 0.017869642 0.998562302
1785982578.960000038 -0.071152860 0.166374852 1.176613935 -0.024514251 0.044206450 0.017763547 0.998563617
1785982578.970000029 -0.069257389 0.166769001 1.172904078 -0.024494886 0.044281082 0.017680267 0.998562264
1785982578.980000019 -0.067373205 0.167184804 1.169136645 -0.024540095 0.044414117 0.017561707 0.998557338
1785982578.990000010 -0.065498467 0.167630366 1.165316216 -0.024603681 0.044527601 0.017455160 0.998552587
1785982579.000000000 -0.063544303 0.168045391 1.161468674 -0.024737419 0.044633163 0.017378101 0.998545914
1785982579.009999990 -0.061495725 0.168398367 1.157614355 -0.024921088 0.044729393 0.017217487 0.998539823
1785982579.019999981 -0.059466765 0.168729763 1.153755938 -0.025140635 0.044772693 0.017046597 0.998535311
