timestamp,from_id,to_id,range,std
1785983401.4,9,2,4.52285623550415,0.1
1785983401.4,9,3,5.858072280883789,0.1
1785983401.41,8,0,4.55832576751709,0.1
1785983401.41,8,1,2.703422784805298,0.1
1785983401.41,8,2,4.2436017990112305,0.1
1785983401.41,8,3,5.699817657470703,0.1
1785983401.41,9,0,4.470580101013184,0.1
1785983401.41,9,1,2.4866771697998047,0.1
1785983401.41,9,2,4.5118560791015625,0.1
1785983401.41,9,3,5.854072093963623,0.1
1785983401.42,8,0,4.595325946807861,0.1
1785983401.42,8,1,2.7124228477478027,0.1
1785983401.42,8,2,4.252601623535156,0.1
1785983401.42,8,3,5.684817790985107,0.1
1785983401.42,9,0,4.424580097198486,0.1
